#r	psi(r)	exact_f0(r)
6.30914	0.0108218	0.0114801
6.31066	0.0108063	0.0114654
6.31219	0.0107908	0.0114507
6.31371	0.0107753	0.011436
6.31524	0.0107598	0.0114213
6.31677	0.0107442	0.0114066
6.3183	0.0107287	0.0113919
6.31983	0.0107132	0.0113772
6.32137	0.0106978	0.0113626
6.3229	0.0106823	0.0113479
6.32444	0.0106668	0.0113332
6.32597	0.0106513	0.0113186
6.32751	0.0106358	0.0113039
6.32905	0.0106204	0.0112893
6.33059	0.0106049	0.0112747
6.33213	0.0105895	0.0112601
6.33367	0.010574	0.0112454
6.33522	0.0105586	0.0112308
6.33676	0.0105431	0.0112162
6.33831	0.0105277	0.0112017
6.33985	0.0105123	0.0111871
6.3414	0.0104969	0.0111725
6.34295	0.0104815	0.0111579
6.3445	0.010466	0.0111434
6.34605	0.0104506	0.0111288
6.3476	0.0104352	0.0111143
6.34916	0.0104198	0.0110997
6.35071	0.0104045	0.0110852
6.35227	0.0103891	0.0110706
6.35383	0.0103737	0.0110561
6.35539	0.0103583	0.0110416
6.35695	0.010343	0.0110271
6.35851	0.0103276	0.0110126
6.36007	0.0103122	0.0109981
6.36163	0.0102969	0.0109836
6.3632	0.0102816	0.0109692
6.36476	0.0102662	0.0109547
6.36633	0.0102509	0.0109402
6.3679	0.0102356	0.0109258
6.36947	0.0102202	0.0109113
6.37104	0.0102049	0.0108969
6.37261	0.0101896	0.0108825
6.37419	0.0101743	0.010868
6.37576	0.010159	0.0108536
6.37734	0.0101437	0.0108392
6.37891	0.0101284	0.0108248
6.38049	0.0101131	0.0108104
6.38207	0.0100978	0.010796
6.38365	0.0100826	0.0107816
6.38523	0.0100673	0.0107672
6.38682	0.010052	0.0107529
6.3884	0.0100368	0.0107385
6.38999	0.0100215	0.0107242
6.39158	0.0100063	0.0107098
6.39316	0.00999103	0.0106955
6.39475	0.00997579	0.0106811
6.39634	0.00996056	0.0106668
6.39794	0.00994533	0.0106525
6.39953	0.00993011	0.0106382
6.40112	0.00991489	0.0106239
6.40272	0.00989968	0.0106096
6.40432	0.00988448	0.0105953
6.40592	0.00986928	0.010581
6.40751	0.00985408	0.0105667
6.40912	0.00983889	0.0105525
6.41072	0.00982371	0.0105382
6.41232	0.00980853	0.010524
6.41393	0.00979335	0.0105097
6.41553	0.00977818	0.0104955
6.41714	0.00976302	0.0104813
6.41875	0.00974786	0.010467
6.42036	0.00973271	0.0104528
6.42197	0.00971756	0.0104386
6.42358	0.00970242	0.0104244
6.4252	0.00968728	0.0104102
6.42681	0.00967215	0.010396
6.42843	0.00965702	0.0103818
6.43004	0.0096419	0.0103677
6.43166	0.00962678	0.0103535
6.43328	0.00961167	0.0103393
6.43491	0.00959656	0.0103252
6.43653	0.00958146	0.0103111
6.43815	0.00956637	0.0102969
6.43978	0.00955128	0.0102828
6.4414	0.00953619	0.0102687
6.44303	0.00952111	0.0102546
6.44466	0.00950603	0.0102404
6.44629	0.00949096	0.0102263
6.44793	0.0094759	0.0102123
6.44956	0.00946084	0.0101982
6.45119	0.00944578	0.0101841
6.45283	0.00943074	0.01017
6.45447	0.00941569	0.010156
6.45611	0.00940065	0.0101419
6.45775	0.00938562	0.0101279
6.45939	0.00937059	0.0101138
6.46103	0.00935556	0.0100998
6.46267	0.00934055	0.0100858
6.46432	0.00932553	0.0100717
6.46597	0.00931052	0.0100577
6.46762	0.00929552	0.0100437
6.46926	0.00928052	0.0100297
6.47092	0.00926553	0.0100157
6.47257	0.00925054	0.0100017
6.47422	0.00923556	0.00998777
6.47588	0.00922058	0.00997381
6.47753	0.0092056	0.00995984
6.47919	0.00919064	0.00994589
6.48085	0.00917567	0.00993194
6.48251	0.00916072	0.00991801
6.48417	0.00914576	0.00990407
6.48584	0.00913081	0.00989015
6.4875	0.00911587	0.00987623
6.48917	0.00910093	0.00986232
6.49084	0.009086	0.00984842
6.4925	0.00907107	0.00983453
6.49417	0.00905615	0.00982064
6.49585	0.00904123	0.00980676
6.49752	0.00902632	0.00979289
6.49919	0.00901141	0.00977902
6.50087	0.00899651	0.00976516
6.50255	0.00898161	0.00975131
6.50423	0.00896672	0.00973747
6.50591	0.00895183	0.00972364
6.50759	0.00893695	0.00970981
6.50927	0.00892207	0.00969599
6.51096	0.0089072	0.00968217
6.51264	0.00889233	0.00966837
6.51433	0.00887746	0.00965457
6.51602	0.00886261	0.00964077
6.51771	0.00884775	0.00962699
6.5194	0.0088329	0.00961321
6.52109	0.00881806	0.00959944
6.52279	0.00880322	0.00958568
6.52448	0.00878839	0.00957193
6.52618	0.00877356	0.00955818
6.52788	0.00875874	0.00954444
6.52958	0.00874392	0.00953071
6.53128	0.0087291	0.00951698
6.53298	0.00871429	0.00950326
6.53469	0.00869949	0.00948955
6.53639	0.00868469	0.00947585
6.5381	0.00866989	0.00946215
6.53981	0.0086551	0.00944847
6.54152	0.00864032	0.00943478
6.54323	0.00862554	0.00942111
6.54495	0.00861076	0.00940745
6.54666	0.00859599	0.00939379
6.54838	0.00858123	0.00938014
6.5501	0.00856647	0.00936649
6.55182	0.00855171	0.00935285
6.55354	0.00853696	0.00933923
6.55526	0.00852221	0.0093256
6.55698	0.00850747	0.00931199
6.55871	0.00849273	0.00929838
6.56044	0.008478	0.00928478
6.56216	0.00846327	0.00927119
6.56389	0.00844855	0.00925761
6.56563	0.00843383	0.00924403
6.56736	0.00841912	0.00923046
6.56909	0.00840441	0.0092169
6.57083	0.00838971	0.00920334
6.57257	0.00837501	0.0091898
6.5743	0.00836031	0.00917626
6.57605	0.00834562	0.00916272
6.57779	0.00833094	0.0091492
6.57953	0.00831626	0.00913568
6.58128	0.00830158	0.00912217
6.58302	0.00828691	0.00910867
6.58477	0.00827224	0.00909517
6.58652	0.00825758	0.00908168
6.58827	0.00824293	0.0090682
6.59002	0.00822827	0.00905473
6.59178	0.00821363	0.00904127
6.59354	0.00819898	0.00902781
6.59529	0.00818435	0.00901436
6.59705	0.00816971	0.00900091
6.59881	0.00815508	0.00898748
6.60057	0.00814046	0.00897405
6.60234	0.00812584	0.00896063
6.6041	0.00811122	0.00894722
6.60587	0.00809661	0.00893381
6.60764	0.00808201	0.00892041
6.60941	0.0080674	0.00890702
6.61118	0.00805281	0.00889364
6.61295	0.00803821	0.00888026
6.61473	0.00802363	0.0088669
6.61651	0.00800904	0.00885354
6.61828	0.00799446	0.00884018
6.62006	0.00797989	0.00882684
6.62184	0.00796532	0.0088135
6.62363	0.00795076	0.00880017
6.62541	0.00793619	0.00878684
6.6272	0.00792164	0.00877353
6.62899	0.00790709	0.00876022
6.63078	0.00789254	0.00874692
6.63257	0.007878	0.00873363
6.63436	0.00786346	0.00872034
6.63615	0.00784892	0.00870706
6.63795	0.00783439	0.00869379
6.63975	0.00781987	0.00868053
6.64155	0.00780535	0.00866727
6.64335	0.00779083	0.00865403
6.64515	0.00777632	0.00864079
6.64695	0.00776181	0.00862755
6.64876	0.00774731	0.00861433
6.65057	0.00773281	0.00860111
6.65238	0.00771832	0.0085879
6.65419	0.00770383	0.0085747
6.656	0.00768934	0.0085615
6.65781	0.00767486	0.00854831
6.65963	0.00766039	0.00853513
6.66145	0.00764591	0.00852196
6.66326	0.00763145	0.0085088
6.66508	0.00761698	0.00849564
6.66691	0.00760252	0.00848249
6.66873	0.00758807	0.00846935
6.67056	0.00757362	0.00845621
6.67238	0.00755917	0.00844309
6.67421	0.00754473	0.00842997
6.67604	0.00753029	0.00841685
6.67788	0.00751586	0.00840375
6.67971	0.00750143	0.00839065
6.68155	0.007487	0.00837756
6.68339	0.00747258	0.00836448
6.68522	0.00745816	0.00835141
6.68707	0.00744375	0.00833834
6.68891	0.00742934	0.00832528
6.69075	0.00741494	0.00831223
6.6926	0.00740054	0.00829919
6.69445	0.00738614	0.00828615
6.6963	0.00737175	0.00827313
6.69815	0.00735737	0.0082601
6.7	0.00734298	0.00824709
6.70186	0.0073286	0.00823409
6.70371	0.00731423	0.00822109
6.70557	0.00729986	0.0082081
6.70743	0.00728549	0.00819512
6.7093	0.00727113	0.00818214
6.71116	0.00725677	0.00816917
6.71302	0.00724242	0.00815621
6.71489	0.00722807	0.00814326
6.71676	0.00721372	0.00813032
6.71863	0.00719938	0.00811738
6.7205	0.00718504	0.00810445
6.72238	0.00717071	0.00809153
6.72426	0.00715638	0.00807862
6.72613	0.00714205	0.00806571
6.72801	0.00712773	0.00805281
6.7299	0.00711341	0.00803992
6.73178	0.0070991	0.00802704
6.73366	0.00708479	0.00801416
6.73555	0.00707048	0.0080013
6.73744	0.00705618	0.00798844
6.73933	0.00704188	0.00797558
6.74122	0.00702759	0.00796274
6.74312	0.0070133	0.0079499
6.74501	0.00699901	0.00793707
6.74691	0.00698473	0.00792425
6.74881	0.00697045	0.00791144
6.75071	0.00695618	0.00789863
6.75262	0.00694191	0.00788583
6.75452	0.00692764	0.00787304
6.75643	0.00691338	0.00786026
6.75834	0.00689912	0.00784749
6.76025	0.00688486	0.00783472
6.76216	0.00687061	0.00782196
6.76408	0.00685636	0.00780921
6.76599	0.00684212	0.00779646
6.76791	0.00682788	0.00778373
6.76983	0.00681364	0.007771
6.77176	0.00679941	0.00775828
6.77368	0.00678518	0.00774556
6.77561	0.00677096	0.00773286
6.77753	0.00675674	0.00772016
6.77946	0.00674252	0.00770747
6.78139	0.00672831	0.00769479
6.78333	0.0067141	0.00768211
6.78526	0.00669989	0.00766945
6.7872	0.00668569	0.00765679
6.78914	0.00667149	0.00764414
6.79108	0.0066573	0.00763149
6.79303	0.0066431	0.00761886
6.79497	0.00662892	0.00760623
6.79692	0.00661473	0.00759361
6.79887	0.00660055	0.007581
6.80082	0.00658638	0.0075684
6.80277	0.0065722	0.0075558
6.80472	0.00655803	0.00754321
6.80668	0.00654387	0.00753063
6.80864	0.0065297	0.00751806
6.8106	0.00651554	0.00750549
6.81256	0.00650139	0.00749293
6.81453	0.00648724	0.00748038
6.81649	0.00647309	0.00746784
6.81846	0.00645894	0.00745531
6.82043	0.0064448	0.00744278
6.82241	0.00643067	0.00743026
6.82438	0.00641653	0.00741775
6.82636	0.0064024	0.00740525
6.82834	0.00638827	0.00739276
6.83032	0.00637415	0.00738027
6.8323	0.00636003	0.00736779
6.83428	0.00634591	0.00735532
6.83627	0.0063318	0.00734286
6.83826	0.00631769	0.0073304
6.84025	0.00630358	0.00731796
6.84224	0.00628948	0.00730552
6.84424	0.00627537	0.00729309
6.84623	0.00626128	0.00728066
6.84823	0.00624718	0.00726825
6.85023	0.00623309	0.00725584
6.85223	0.00621901	0.00724344
6.85424	0.00620492	0.00723105
6.85625	0.00619084	0.00721866
6.85825	0.00617676	0.00720629
6.86027	0.00616269	0.00719392
6.86228	0.00614862	0.00718156
6.86429	0.00613455	0.00716921
6.86631	0.00612049	0.00715686
6.86833	0.00610643	0.00714453
6.87035	0.00609237	0.0071322
6.87237	0.00607831	0.00711988
6.8744	0.00606426	0.00710756
6.87643	0.00605021	0.00709526
6.87846	0.00603617	0.00708296
6.88049	0.00602213	0.00707068
6.88252	0.00600809	0.0070584
6.88456	0.00599405	0.00704612
6.8866	0.00598002	0.00703386
6.88864	0.00596599	0.0070216
6.89068	0.00595196	0.00700935
6.89272	0.00593794	0.00699711
6.89477	0.00592392	0.00698488
6.89682	0.0059099	0.00697266
6.89887	0.00589588	0.00696044
6.90092	0.00588187	0.00694823
6.90298	0.00586786	0.00693603
6.90504	0.00585385	0.00692384
6.9071	0.00583985	0.00691166
6.90916	0.00582585	0.00689948
6.91122	0.00581185	0.00688731
6.91329	0.00579786	0.00687515
6.91535	0.00578387	0.006863
6.91743	0.00576988	0.00685086
6.9195	0.00575589	0.00683872
6.92157	0.00574191	0.00682659
6.92365	0.00572793	0.00681447
6.92573	0.00571395	0.00680236
6.92781	0.00569998	0.00679026
6.92989	0.00568601	0.00677816
6.93198	0.00567204	0.00676608
6.93407	0.00565807	0.006754
6.93616	0.00564411	0.00674193
6.93825	0.00563015	0.00672986
6.94034	0.00561619	0.00671781
6.94244	0.00560223	0.00670576
6.94454	0.00558828	0.00669373
6.94664	0.00557433	0.0066817
6.94875	0.00556038	0.00666967
6.95085	0.00554644	0.00665766
6.95296	0.00553249	0.00664565
6.95507	0.00551855	0.00663366
6.95718	0.00550462	0.00662167
6.9593	0.00549068	0.00660969
6.96141	0.00547675	0.00659771
6.96353	0.00546282	0.00658575
6.96566	0.00544889	0.00657379
6.96778	0.00543497	0.00656185
6.96991	0.00542105	0.00654991
6.97203	0.00540713	0.00653798
6.97417	0.00539321	0.00652605
6.9763	0.00537929	0.00651414
6.97843	0.00536538	0.00650223
6.98057	0.00535147	0.00649033
6.98271	0.00533756	0.00647844
6.98486	0.00532366	0.00646656
6.987	0.00530975	0.00645469
6.98915	0.00529585	0.00644282
6.9913	0.00528195	0.00643096
6.99345	0.00526806	0.00641912
6.9956	0.00525416	0.00640728
6.99776	0.00524027	0.00639544
6.99992	0.00522638	0.00638362
7.00208	0.0052125	0.0063718
7.00424	0.00519861	0.00636
7.00641	0.00518473	0.0063482
7.00858	0.00517085	0.00633641
7.01075	0.00515697	0.00632463
7.01292	0.00514309	0.00631285
7.0151	0.00512922	0.00630109
7.01728	0.00511535	0.00628933
7.01946	0.00510148	0.00627758
7.02164	0.00508761	0.00626584
7.02382	0.00507374	0.00625411
7.02601	0.00505988	0.00624239
7.0282	0.00504602	0.00623067
7.03039	0.00503216	0.00621897
7.03259	0.0050183	0.00620727
7.03479	0.00500444	0.00619558
7.03699	0.00499059	0.0061839
7.03919	0.00497674	0.00617223
7.04139	0.00496289	0.00616056
7.0436	0.00494904	0.00614891
7.04581	0.00493519	0.00613726
7.04802	0.00492135	0.00612562
7.05024	0.00490751	0.00611399
7.05245	0.00489367	0.00610237
7.05467	0.00487983	0.00609076
7.05689	0.00486599	0.00607916
7.05912	0.00485215	0.00606756
7.06135	0.00483832	0.00605597
7.06358	0.00482449	0.0060444
7.06581	0.00481066	0.00603283
7.06804	0.00479683	0.00602126
7.07028	0.004783	0.00600971
7.07252	0.00476918	0.00599817
7.07476	0.00475535	0.00598663
7.077	0.00474153	0.00597511
7.07925	0.00472771	0.00596359
7.0815	0.00471389	0.00595208
7.08375	0.00470007	0.00594058
7.08601	0.00468626	0.00592909
7.08826	0.00467244	0.0059176
7.09052	0.00465863	0.00590613
7.09279	0.00464482	0.00589466
7.09505	0.00463101	0.0058832
7.09732	0.0046172	0.00587175
7.09959	0.00460339	0.00586031
7.10186	0.00458959	0.00584888
7.10414	0.00457578	0.00583746
7.10641	0.00456198	0.00582605
7.10869	0.00454818	0.00581464
7.11098	0.00453438	0.00580325
7.11326	0.00452058	0.00579186
7.11555	0.00450678	0.00578048
7.11784	0.00449298	0.00576911
7.12014	0.00447919	0.00575775
7.12243	0.00446539	0.0057464
7.12473	0.0044516	0.00573505
7.12703	0.00443781	0.00572372
7.12933	0.00442402	0.00571239
7.13164	0.00441023	0.00570108
7.13395	0.00439644	0.00568977
7.13626	0.00438265	0.00567847
7.13858	0.00436886	0.00566718
7.14089	0.00435508	0.0056559
7.14321	0.0043413	0.00564463
7.14554	0.00432751	0.00563337
7.14786	0.00431373	0.00562211
7.15019	0.00429995	0.00561087
7.15252	0.00428617	0.00559963
7.15485	0.00427239	0.0055884
7.15719	0.00425861	0.00557718
7.15953	0.00424483	0.00556598
7.16187	0.00423106	0.00555478
7.16421	0.00421728	0.00554358
7.16656	0.0042035	0.0055324
7.16891	0.00418973	0.00552123
7.17126	0.00417596	0.00551007
7.17361	0.00416218	0.00549891
7.17597	0.00414841	0.00548776
7.17833	0.00413464	0.00547663
7.1807	0.00412087	0.0054655
7.18306	0.0041071	0.00545438
7.18543	0.00409333	0.00544327
7.1878	0.00407956	0.00543217
7.19018	0.00406579	0.00542108
7.19255	0.00405202	0.00541
7.19493	0.00403826	0.00539893
7.19731	0.00402449	0.00538787
7.1997	0.00401072	0.00537681
7.20209	0.00399696	0.00536577
7.20448	0.00398319	0.00535473
7.20687	0.00396943	0.00534371
7.20927	0.00395567	0.00533269
7.21167	0.0039419	0.00532168
7.21407	0.00392814	0.00531069
7.21647	0.00391438	0.0052997
7.21888	0.00390061	0.00528872
7.22129	0.00388685	0.00527775
7.2237	0.00387309	0.00526679
7.22612	0.00385933	0.00525584
7.22854	0.00384556	0.0052449
7.23096	0.0038318	0.00523396
7.23338	0.00381804	0.00522304
7.23581	0.00380428	0.00521213
7.23824	0.00379052	0.00520122
7.24067	0.00377676	0.00519033
7.24311	0.003763	0.00517945
7.24555	0.00374924	0.00516857
7.24799	0.00373548	0.00515771
7.25043	0.00372172	0.00514685
7.25288	0.00370796	0.005136
7.25533	0.0036942	0.00512517
7.25778	0.00368044	0.00511434
7.26024	0.00366668	0.00510352
7.2627	0.00365291	0.00509271
7.26516	0.00363915	0.00508192
7.26762	0.00362539	0.00507113
7.27009	0.00361163	0.00506035
7.27256	0.00359787	0.00504958
7.27503	0.00358411	0.00503882
7.27751	0.00357035	0.00502807
7.27999	0.00355659	0.00501733
7.28247	0.00354283	0.0050066
7.28495	0.00352906	0.00499588
7.28744	0.0035153	0.00498517
7.28993	0.00350154	0.00497447
7.29242	0.00348777	0.00496378
7.29492	0.00347401	0.0049531
7.29742	0.00346025	0.00494243
7.29992	0.00344648	0.00493177
7.30243	0.00343272	0.00492112
7.30493	0.00341895	0.00491048
7.30744	0.00340519	0.00489985
7.30996	0.00339142	0.00488923
7.31247	0.00337766	0.00487862
7.31499	0.00336389	0.00486802
7.31752	0.00335012	0.00485743
7.32004	0.00333635	0.00484685
7.32257	0.00332258	0.00483628
7.3251	0.00330881	0.00482572
7.32764	0.00329504	0.00481517
7.33017	0.00328127	0.00480463
7.33271	0.0032675	0.0047941
7.33526	0.00325373	0.00478358
7.3378	0.00323996	0.00477307
7.34035	0.00322618	0.00476257
7.34291	0.00321241	0.00475209
7.34546	0.00319863	0.00474161
7.34802	0.00318486	0.00473114
7.35058	0.00317108	0.00472068
7.35314	0.0031573	0.00471024
7.35571	0.00314352	0.0046998
7.35828	0.00312974	0.00468938
7.36086	0.00311596	0.00467896
7.36343	0.00310218	0.00466856
7.36601	0.0030884	0.00465816
7.36859	0.00307462	0.00464778
7.37118	0.00306083	0.00463741
7.37377	0.00304705	0.00462704
7.37636	0.00303326	0.00461669
7.37895	0.00301947	0.00460635
7.38155	0.00300568	0.00459602
7.38415	0.00299189	0.0045857
7.38675	0.0029781	0.00457539
7.38936	0.00296431	0.00456509
7.39197	0.00295052	0.00455481
7.39458	0.00293672	0.00454453
7.39719	0.00292293	0.00453426
7.39981	0.00290913	0.00452401
7.40243	0.00289533	0.00451377
7.40506	0.00288153	0.00450353
7.40768	0.00286773	0.00449331
7.41031	0.00285393	0.0044831
7.41295	0.00284012	0.0044729
7.41558	0.00282632	0.00446271
7.41822	0.00281251	0.00445253
7.42086	0.00279871	0.00444236
7.42351	0.0027849	0.00443221
7.42616	0.00277109	0.00442206
7.42881	0.00275727	0.00441193
7.43146	0.00274346	0.00440181
7.43412	0.00272965	0.0043917
7.43678	0.00271583	0.0043816
7.43944	0.00270201	0.00437151
7.44211	0.00268819	0.00436143
7.44478	0.00267437	0.00435137
7.44745	0.00266055	0.00434131
7.45013	0.00264672	0.00433127
7.4528	0.0026329	0.00432124
7.45548	0.00261907	0.00431122
7.45817	0.00260524	0.00430121
7.46086	0.00259141	0.00429121
7.46355	0.00257758	0.00428123
7.46624	0.00256374	0.00427125
7.46894	0.00254991	0.00426129
7.47163	0.00253607	0.00425134
7.47434	0.00252223	0.0042414
7.47704	0.00250839	0.00423148
7.47975	0.00249455	0.00422156
7.48246	0.0024807	0.00421166
7.48517	0.00246686	0.00420177
7.48789	0.00245301	0.00419189
7.49061	0.00243916	0.00418202
7.49333	0.00242531	0.00417216
7.49606	0.00241145	0.00416232
7.49879	0.0023976	0.00415249
7.50152	0.00238374	0.00414267
7.50426	0.00236988	0.00413286
7.50699	0.00235602	0.00412307
7.50973	0.00234215	0.00411328
7.51248	0.00232829	0.00410351
7.51522	0.00231442	0.00409375
7.51797	0.00230055	0.00408401
7.52073	0.00228668	0.00407427
7.52348	0.00227281	0.00406455
7.52624	0.00225893	0.00405484
7.529	0.00224506	0.00404515
7.53176	0.00223118	0.00403546
7.53453	0.0022173	0.00402579
7.5373	0.00220341	0.00401613
7.54007	0.00218953	0.00400648
7.54285	0.00217564	0.00399685
7.54563	0.00216175	0.00398723
7.54841	0.00214786	0.00397762
7.55119	0.00213397	0.00396802
7.55398	0.00212007	0.00395844
7.55677	0.00210617	0.00394887
7.55956	0.00209227	0.00393931
7.56236	0.00207837	0.00392977
7.56516	0.00206447	0.00392024
7.56796	0.00205056	0.00391072
7.57076	0.00203665	0.00390121
7.57357	0.00202274	0.00389172
7.57638	0.00200883	0.00388224
7.57919	0.00199492	0.00387278
7.58201	0.001981	0.00386332
7.58482	0.00196708	0.00385388
7.58764	0.00195316	0.00384446
7.59047	0.00193924	0.00383504
7.59329	0.00192531	0.00382565
7.59612	0.00191138	0.00381626
7.59895	0.00189746	0.00380689
7.60179	0.00188352	0.00379753
7.60463	0.00186959	0.00378818
7.60747	0.00185565	0.00377885
7.61031	0.00184172	0.00376953
7.61315	0.00182778	0.00376023
7.616	0.00181383	0.00375094
7.61885	0.00179989	0.00374166
7.6217	0.00178594	0.0037324
7.62456	0.00177199	0.00372315
7.62742	0.00175804	0.00371391
7.63028	0.00174409	0.00370469
7.63314	0.00173013	0.00369548
7.63601	0.00171617	0.00368629
7.63888	0.00170222	0.00367711
7.64175	0.00168825	0.00366795
7.64462	0.00167429	0.00365879
7.6475	0.00166032	0.00364966
7.65038	0.00164636	0.00364054
7.65326	0.00163239	0.00363143
7.65615	0.00161841	0.00362233
7.65903	0.00160444	0.00361326
7.66192	0.00159046	0.00360419
7.66481	0.00157648	0.00359514
7.66771	0.0015625	0.00358611
7.6706	0.00154852	0.00357708
7.6735	0.00153454	0.00356808
7.6764	0.00152055	0.00355909
7.67931	0.00150656	0.00355011
7.68221	0.00149257	0.00354115
7.68512	0.00147858	0.0035322
7.68803	0.00146458	0.00352327
7.69094	0.00145058	0.00351435
7.69386	0.00143659	0.00350545
7.69678	0.00142259	0.00349657
7.6997	0.00140858	0.00348769
7.70262	0.00139458	0.00347884
7.70554	0.00138057	0.00347
7.70847	0.00136656	0.00346117
7.7114	0.00135255	0.00345236
7.71433	0.00133854	0.00344356
7.71726	0.00132453	0.00343478
7.7202	0.00131051	0.00342602
7.72313	0.0012965	0.00341727
7.72607	0.00128248	0.00340854
7.72901	0.00126846	0.00339982
7.73196	0.00125443	0.00339112
7.7349	0.00124041	0.00338243
7.73785	0.00122638	0.00337376
7.7408	0.00121236	0.00336511
7.74375	0.00119833	0.00335647
7.74671	0.0011843	0.00334785
7.74966	0.00117026	0.00333924
7.75262	0.00115623	0.00333065
7.75558	0.00114219	0.00332208
7.75854	0.00112816	0.00331352
7.7615	0.00111412	0.00330498
7.76447	0.00110008	0.00329645
7.76743	0.00108604	0.00328794
7.7704	0.00107199	0.00327945
7.77337	0.00105795	0.00327097
7.77634	0.0010439	0.00326251
7.77932	0.00102986	0.00325407
7.78229	0.00101581	0.00324564
7.78527	0.00100176	0.00323723
7.78825	0.000987709	0.00322883
7.79123	0.000973657	0.00322046
7.79421	0.000959604	0.0032121
7.7972	0.00094555	0.00320375
7.80018	0.000931494	0.00319543
7.80317	0.000917438	0.00318712
7.80616	0.000903381	0.00317882
7.80915	0.000889322	0.00317055
7.81214	0.000875263	0.00316229
7.81513	0.000861203	0.00315405
7.81813	0.000847142	0.00314582
7.82112	0.00083308	0.00313761
7.82412	0.000819017	0.00312942
7.82712	0.000804953	0.00312125
7.83012	0.000790889	0.00311309
7.83312	0.000776824	0.00310496
7.83612	0.000762758	0.00309683
7.83912	0.000748692	0.00308873
7.84213	0.000734625	0.00308065
7.84513	0.000720557	0.00307258
7.84814	0.000706489	0.00306453
7.85115	0.000692421	0.00305649
7.85416	0.000678352	0.00304848
7.85717	0.000664283	0.00304048
7.86018	0.000650213	0.0030325
7.86319	0.000636143	0.00302454
7.8662	0.000622073	0.00301659
7.86922	0.000608002	0.00300867
7.87223	0.000593932	0.00300076
7.87525	0.000579861	0.00299287
7.87826	0.00056579	0.002985
7.88128	0.000551719	0.00297714
7.8843	0.000537648	0.00296931
7.88732	0.000523577	0.00296149
7.89034	0.000509506	0.00295369
7.89336	0.000495436	0.00294591
7.89638	0.000481365	0.00293815
7.8994	0.000467295	0.0029304
7.90243	0.000453225	0.00292268
7.90545	0.000439155	0.00291497
7.90847	0.000425086	0.00290728
7.9115	0.000411017	0.00289961
7.91452	0.000396949	0.00289196
7.91755	0.000382881	0.00288432
7.92057	0.000368814	0.00287671
7.9236	0.000354747	0.00286911
7.92662	0.000340681	0.00286153
7.92965	0.000326615	0.00285397
7.93268	0.000312551	0.00284643
7.93571	0.000298487	0.00283891
7.93873	0.000284424	0.00283141
7.94176	0.000270362	0.00282393
7.94479	0.000256301	0.00281646
7.94782	0.00024224	0.00280902
7.95085	0.000228181	0.00280159
